date,open,high,low,close,volume,ETF_Turnover
2025-03-24,2675.461,2696.344,2675.461,2693.331,4492393200,1.3
2025-03-25,2695.297,2698.547,2685.287,2691.898,3709621400,1.22
2025-03-26,2692.417,2696.536,2675.703,2677.312,3783318900,1.62
2025-03-27,2673.935,2704.743,2673.774,2690.843,3647372300,1.39
2025-03-28,2691.666,2692.703,2673.238,2679.74,3592005300,1.11
2025-03-31,2676.051,2692.444,2657.302,2665.634,4995136400,1.72
2025-04-01,2669.005,2674.113,2659.022,2662.711,4084747700,0.93
2025-04-02,2659.103,2669.357,2653.452,2658.621,3216863400,0.77
2025-04-03,2631.475,2671.712,2631.475,2662.252,4217357100,1.41
2025-04-07,2555.71,2579.597,2457.08,2516.965,10270123100,7.57
2025-04-08,2526.508,2574.353,2510.636,2574.353,9015352300,7.27
2025-04-09,2548.487,2597.102,2541.552,2597.102,7771869600,3.07
2025-04-10,2628.522,2628.522,2590.763,2612.619,6111983100,1.79
2025-04-11,2620.774,2621.163,2595.499,2619.576,4493927600,2.26
2025-04-14,2623.568,2636.79,2615.393,2628.206,4512328300,0.94
