date,open,high,low,close,volume,ETF_Turnover
2019-03-19,5916.17,5968.34,5895.18,5941.91,208325491,0.11
2019-03-20,5935.27,5948.85,5811.2,5926.17,214445294,0.11
2019-03-21,5929.75,6034.48,5914.67,5990.64,247020488,0.15
2019-03-22,5981.7,6022.07,5889.68,6014.55,222264881,0.08
2019-03-25,5914.85,6039.66,5890.4,5961.44,220347592,0.07
2019-03-26,5982.36,6006.94,5774.74,5788.36,209238746,0.14
2019-03-27,5822.69,5842.07,5696.13,5826.53,174223424,0.15
2019-03-28,5797.87,5872.2,5744.23,5747.86,171831552,0.11
2019-03-29,5748.92,5911.22,5699.69,5911.21,192594811,0.13
2019-04-01,5961.79,6137.73,5961.79,6137.73,244075254,0.16
2019-04-02,6181.08,6234.75,6135.8,6174.94,261504891,0.13
2019-04-03,6142.37,6237.16,6114.6,6237.02,236994627,0.1
2019-04-04,6262.69,6283.29,6198.03,6260.07,243395635,0.12
2019-04-08,6303.43,6322.48,6130.76,6230.21,260323274,0.14
2019-04-09,6212.73,6261.15,6164.97,6245.43,208547661,0.1
2019-04-10,6203.4,6289.93,6159.23,6235.71,230414853,0.14
2019-04-11,6232.89,6249.5,6106.66,6106.95,216963919,0.12
2019-04-12,6097.07,6130.38,6047.83,6101.2,177320978,0.14
2019-04-15,6178.5,6215.38,6049.24,6052.05,191818240,0.1
2019-04-16,6019.13,6179.8,5978.73,6179.8,198001457,0.11
2019-04-17,6181.76,6267.59,6175.58,6234.11,222085302,0.13
2019-04-18,6229.7,6255.79,6188.12,6202.84,212230451,0.13
2019-04-19,6198.61,6255.26,6147.16,6255.25,207121062,0.13
2019-04-22,6270.37,6274.46,6171.31,6192.14,214587953,0.12
2019-04-23,6175.13,6175.82,6061.75,6078.27,213003387,0.12
2019-04-24,6081.96,6153.39,6017.86,6153.39,182176366,0.11
2019-04-25,6130.01,6140.3,5899.65,5899.91,212511762,0.14
2019-04-26,5861.79,5926.04,5830.35,5834.38,172501458,0.13
2019-04-29,5831.24,5849.64,5613.83,5622.48,179824494,0.15
2019-04-30,5595.81,5718.32,5595.81,5682.24,134502044,0.13
2019-05-06,5480.13,5496.84,5212.99,5246.83,167814118,0.18
2019-05-07,5273.22,5353.61,5214.9,5312.5,144244559,0.14
2019-05-08,5198.84,5376.9,5166.4,5292.75,145636329,0.17
2019-05-09,5243.72,5308.02,5229.82,5237.82,121058409,0.06
2019-05-10,5292.45,5445.54,5192.7,5445.53,172481789,0.15
2019-05-13,5385.76,5440.91,5366.78,5405.61,135045947,0.06
2019-05-14,5333.85,5422.62,5328.01,5368.23,130383163,0.1
2019-05-15,5412.93,5491.4,5403.48,5486.39,146817521,0.07
2019-05-16,5488.27,5539.35,5478.07,5527.28,165713590,0.08
2019-05-17,5527.38,5530.9,5306.47,5330.99,175754931,0.09
2019-05-20,5326.19,5330.18,5200.68,5313.15,135497682,0.11
2019-05-21,5305.44,5425.31,5287.31,5418.05,142602880,0.14
2019-05-22,5418.24,5451.11,5351.7,5395.43,142023329,0.07
2019-05-23,5380.41,5380.41,5251.34,5267.83,143600000,0.07
2019-05-24,5230.9,5279.65,5186.87,5200.77,118146767,0.09
2019-05-27,5204.42,5360.0,5179.19,5354.63,128155379,0.1
2019-05-28,5353.85,5414.64,5332.93,5354.53,139389445,0.12
2019-05-29,5336.84,5411.08,5329.91,5376.51,122728791,0.04
2019-05-30,5357.49,5357.49,5270.89,5341.98,133342170,0.07
2019-05-31,5336.69,5384.48,5319.21,5334.25,127940457,0.04
2019-06-03,5341.27,5354.69,5235.52,5255.07,140140956,0.13
2019-06-04,5244.73,5249.53,5131.01,5160.98,119113915,0.13
2019-06-05,5206.15,5222.87,5148.29,5158.47,108597056,0.03
2019-06-06,5149.38,5149.38,5011.76,5030.8,112692559,0.13
2019-06-10,5043.33,5112.43,5022.0,5098.94,98524063,0.09
2019-06-11,5103.85,5289.79,5096.02,5289.62,155235648,0.16
2019-06-12,5276.7,5315.96,5251.05,5264.89,150031539,0.06
2019-06-13,5256.91,5306.98,5237.96,5294.11,135168146,0.12
2019-06-14,5297.74,5307.08,5170.98,5173.07,132738266,0.08
2019-06-17,5168.35,5192.13,5140.27,5160.67,95764657,0.11
2019-06-18,5160.11,5183.02,5125.1,5160.88,92008046,0.02
2019-06-19,5268.94,5292.28,5231.97,5234.28,130878758,0.13
2019-06-20,5228.49,5329.97,5199.87,5317.31,148037153,0.19
2019-06-21,5350.29,5423.19,5350.29,5406.04,167478108,0.47
2019-06-24,5412.55,5427.67,5374.52,5403.8,130858166,0.13
2019-06-25,5397.06,5397.06,5289.84,5351.69,134544719,0.17
2019-06-26,5323.7,5384.06,5303.24,5351.39,107686630,0.08
2019-06-27,5361.98,5415.36,5360.49,5397.57,121409185,0.12
2019-06-28,5389.98,5389.98,5289.43,5321.43,119527293,0.09
2019-07-01,5418.21,5481.41,5392.45,5481.41,149214344,0.18
2019-07-02,5482.44,5501.12,5462.73,5483.52,133052820,0.08
2019-07-03,5465.95,5465.95,5408.58,5428.51,121295434,0.1
2019-07-04,5435.48,5450.29,5381.05,5404.38,114081446,0.1
2019-07-05,5404.71,5433.69,5379.89,5424.25,96904986,0.12
2019-07-08,5410.2,5410.2,5221.95,5244.27,123487145,0.11
2019-07-09,5239.86,5270.46,5203.85,5260.34,90883172,0.14
2019-07-10,5267.27,5271.24,5196.82,5214.64,86986665,0.06
2019-07-11,5236.66,5271.61,5180.96,5206.4,88825375,0.08
2019-07-12,5209.3,5229.84,5173.05,5219.19,84877353,0.15
2019-07-15,5203.58,5289.01,5140.8,5273.81,103285135,0.07
2019-07-16,5264.65,5289.01,5254.62,5285.23,88246971,0.05
2019-07-17,5282.56,5312.71,5269.24,5289.42,98706417,0.05
2019-07-18,5265.37,5265.37,5194.6,5194.6,96554680,0.09
2019-07-19,5205.73,5263.34,5205.7,5220.03,87706048,0.35
2019-07-22,5222.06,5222.34,5067.1,5073.33,98799859,1.27
2019-07-23,5072.77,5131.1,5072.77,5131.1,74249779,0.93
2019-07-24,5141.94,5219.15,5141.9,5194.83,91972065,0.5
2019-07-25,5193.65,5220.13,5181.28,5211.09,85520727,0.23
2019-07-26,5201.56,5222.33,5188.24,5216.6,77863053,0.04
2019-07-29,5217.93,5235.01,5197.02,5218.98,76414579,0.04
2019-07-30,5217.07,5269.31,5216.81,5239.72,84370624,0.1
2019-07-31,5229.14,5229.14,5193.18,5200.09,82306376,0.07
2019-08-01,5172.08,5201.48,5151.39,5173.23,80247391,0.09
2019-08-02,5074.0,5101.14,5047.39,5091.06,101405199,0.1
2019-08-05,5076.11,5124.38,5032.64,5032.64,91066501,0.11
2019-08-06,4940.87,4940.87,4781.88,4899.82,126619715,0.14
2019-08-07,4928.14,4941.96,4884.99,4885.44,89951946,0.09
2019-08-08,4901.82,4936.83,4901.71,4923.33,83388257,0.66
2019-08-09,4948.52,4963.0,4861.12,4869.79,89534966,0.2
2019-08-12,4873.89,4952.22,4859.62,4952.22,78824218,0.22
2019-08-13,4917.89,4935.94,4903.82,4928.46,79018319,0.11
2019-08-14,4980.39,4997.44,4953.98,4961.75,90034716,0.09
2019-08-15,4848.87,4985.54,4829.41,4985.42,95328609,0.1
2019-08-16,4981.56,5044.21,4979.93,5013.58,96228503,0.12
2019-08-19,5054.48,5173.18,5054.48,5173.18,131032179,0.13
2019-08-20,5183.01,5220.68,5168.94,5185.27,132730040,0.09
2019-08-21,5177.87,5203.65,5168.81,5186.62,114896013,0.04
2019-08-22,5200.06,5208.55,5165.61,5208.55,114152369,0.11
2019-08-23,5210.42,5224.57,5179.47,5197.55,120371154,0.05
2019-08-26,5096.1,5186.4,5087.7,5168.68,122374323,0.06
2019-08-27,5196.14,5283.06,5196.14,5266.66,147090647,0.11
2019-08-28,5261.62,5274.68,5236.02,5256.18,140548483,0.07
2019-08-29,5262.96,5286.11,5249.75,5260.95,130752794,0.06
2019-08-30,5280.51,5289.04,5160.45,5182.96,146306831,0.11
2019-09-02,5187.4,5318.4,5187.4,5317.53,140256474,0.11
2019-09-03,5324.69,5357.06,5310.27,5357.06,143294223,0.08
2019-09-04,5345.94,5394.71,5336.57,5394.71,151964442,0.08
2019-09-05,5423.96,5504.94,5418.92,5445.57,192911455,0.11
2019-09-06,5461.33,5479.12,5425.37,5468.46,152005588,0.06
2019-09-09,5516.53,5602.24,5495.16,5602.24,175102700,0.09
2019-09-10,5608.74,5625.92,5573.99,5614.58,175825533,0.09
2019-09-11,5630.2,5634.44,5564.94,5566.41,157662648,0.07
2019-09-12,5580.6,5601.47,5546.25,5592.92,131539817,0.08
2019-09-16,5613.57,5650.67,5600.8,5627.24,151239777,0.07
2019-09-17,5614.16,5614.16,5471.43,5492.22,155208189,0.08
2019-09-18,5501.84,5515.22,5467.91,5485.88,115406600,0.06
2019-09-19,5497.24,5550.41,5468.75,5550.41,118150866,0.08
2019-09-20,5560.04,5576.79,5533.28,5556.48,126469432,0.04
2019-09-23,5538.73,5538.73,5462.27,5501.21,121427151,0.06
2019-09-24,5504.5,5568.22,5495.46,5528.89,126895429,0.1
2019-09-25,5502.16,5502.16,5421.62,5421.62,129643960,0.09
2019-09-26,5428.61,5436.95,5244.08,5244.08,130735222,0.11
2019-09-27,5241.51,5313.08,5241.51,5291.44,90617382,0.11
2019-09-30,5297.02,5315.34,5232.39,5232.39,77537915,0.11
2019-10-08,5242.02,5280.59,5226.26,5237.18,78830377,0.05
2019-10-09,5220.2,5285.15,5191.06,5285.15,81537733,0.06
2019-10-10,5291.55,5367.1,5281.86,5366.93,94803320,0.09
2019-10-11,5371.4,5392.78,5327.79,5370.65,106505533,0.07
2019-10-14,5411.65,5463.54,5402.63,5455.61,127453901,0.07
2019-10-15,5429.94,5429.94,5367.14,5375.53,120133371,0.1
2019-10-16,5377.75,5397.07,5350.15,5353.02,105111242,0.09
2019-10-17,5354.41,5371.67,5331.73,5347.27,92051922,0.07
2019-10-18,5350.64,5374.6,5267.93,5280.53,107176435,0.08
2019-10-21,5273.64,5273.64,5200.93,5247.3,91111910,0.1
2019-10-22,5252.19,5312.46,5249.96,5312.46,90350449,0.13
2019-10-23,5311.76,5314.36,5257.77,5269.72,94464033,0.07
2019-10-24,5262.93,5274.32,5220.55,5259.45,94722918,0.06
2019-10-25,5254.37,5307.75,5227.89,5300.09,101229519,0.11
2019-10-28,5343.5,5425.75,5343.44,5425.75,136224883,0.14
2019-10-29,5434.31,5434.31,5366.75,5366.75,155004457,0.15
2019-10-30,5349.08,5351.86,5301.64,5313.42,139966477,0.14
2019-10-31,5310.66,5329.2,5252.17,5253.88,119979825,0.08
2019-11-01,5234.75,5308.93,5227.11,5303.99,106994988,0.04
2019-11-04,5316.6,5365.59,5316.6,5337.08,114489487,0.1
2019-11-05,5341.17,5362.44,5306.05,5352.06,113885647,0.05
2019-11-06,5348.45,5356.31,5286.44,5304.84,111174349,0.07
2019-11-07,5300.67,5347.66,5294.2,5340.17,96695460,0.06
2019-11-08,5361.27,5375.06,5318.77,5321.78,104093934,0.19
2019-11-11,5289.63,5289.63,5175.62,5183.57,106907295,0.1
2019-11-12,5183.48,5196.72,5123.3,5196.72,93959974,0.08
2019-11-13,5188.88,5200.24,5160.33,5181.49,86654400,0.04
2019-11-14,5180.31,5229.09,5177.11,5216.64,89584835,0.06
2019-11-15,5208.37,5220.06,5152.56,5152.56,94729428,0.12
2019-11-18,5147.03,5192.85,5139.96,5189.35,85671862,0.11
2019-11-19,5192.68,5286.15,5187.77,5286.15,104374167,0.11
2019-11-20,5281.85,5303.93,5251.08,5259.47,106261069,0.11
2019-11-21,5238.6,5274.23,5228.26,5250.67,92923715,0.09
2019-11-22,5255.43,5296.33,5157.55,5181.11,115747889,0.1
2019-11-25,5179.15,5185.45,5107.51,5151.37,106053788,0.09
2019-11-26,5154.92,5170.49,5131.54,5147.73,91068910,0.06
2019-11-27,5138.06,5170.6,5121.32,5145.97,91864499,0.09
2019-11-28,5142.38,5165.65,5120.55,5131.13,85094016,0.08
2019-11-29,5130.28,5137.29,5082.77,5126.61,80181681,0.1
2019-12-02,5131.89,5156.87,5124.55,5137.78,81777518,0.06
2019-12-03,5119.75,5171.36,5097.08,5171.36,85738552,0.07
2019-12-04,5148.41,5188.36,5140.39,5179.69,87626419,0.08
2019-12-05,5190.08,5246.03,5187.91,5238.13,99451044,0.09
2019-12-06,5241.09,5275.51,5226.26,5275.51,100390620,0.07
2019-12-09,5286.2,5302.29,5269.18,5294.28,112320678,0.13
2019-12-10,5286.04,5326.36,5272.2,5326.36,118208312,0.09
2019-12-11,5323.86,5333.32,5291.25,5304.88,121161810,0.11
2019-12-12,5302.72,5334.26,5292.47,5304.42,119402445,0.13
2019-12-13,5334.58,5379.29,5327.12,5375.98,122084849,0.09
2019-12-16,5391.47,5476.99,5387.55,5476.99,146872458,0.13
2019-12-17,5479.9,5555.25,5475.43,5545.62,177542420,0.11
2019-12-18,5546.28,5575.65,5529.82,5543.79,165702454,0.1
2019-12-19,5544.66,5579.82,5534.51,5568.11,154136494,0.1
2019-12-20,5571.63,5580.34,5501.16,5501.16,149777344,0.09
2019-12-23,5478.57,5485.78,5375.02,5377.09,132183580,0.12
2019-12-24,5388.21,5471.74,5386.97,5471.74,112811727,0.15
2019-12-25,5467.75,5517.2,5461.38,5504.42,124681636,0.1
2019-12-26,5503.3,5543.7,5497.9,5543.66,124445645,0.11
2019-12-27,5548.35,5576.26,5494.97,5498.93,155515738,0.1
2019-12-30,5478.0,5530.0,5413.87,5530.0,143411820,0.11
2019-12-31,5524.43,5567.86,5520.01,5567.03,132870124,0.04
2020-01-02,5603.93,5682.64,5586.14,5676.56,178712563,0.14
2020-01-03,5685.08,5717.51,5667.74,5706.04,179006817,0.05
2020-01-06,5686.16,5803.86,5670.34,5764.73,208487508,0.09
2020-01-07,5772.66,5852.36,5772.66,5852.36,203440348,0.07
2020-01-08,5827.38,5858.87,5759.33,5772.47,218974060,0.07
2020-01-09,5815.74,5864.18,5815.74,5864.18,186388460,0.1
2020-01-10,5879.21,5885.33,5824.65,5851.89,169185946,0.09
2020-01-13,5844.96,5926.72,5822.42,5926.72,160728794,0.07
2020-01-14,5939.9,5948.04,5911.69,5914.11,176822328,0.08
2020-01-15,5903.76,5920.08,5859.11,5913.52,160084736,0.07
2020-01-16,5917.23,5934.17,5892.73,5902.13,147953859,0.09
2020-01-17,5913.79,5927.54,5869.17,5879.41,142819686,0.13
2020-01-20,5880.13,5954.89,5862.14,5954.87,148360279,0.08
2020-01-21,5952.0,5952.0,5901.0,5901.86,156332321,0.13
2020-01-22,5867.22,5942.11,5784.68,5919.59,162728302,0.1
2020-01-23,5852.2,5897.9,5643.84,5699.01,184762621,0.15
2020-02-03,5180.59,5227.07,5179.26,5200.16,84416545,0.08
2020-02-04,4923.19,5234.25,4923.19,5212.1,238201147,0.08
2020-02-05,5242.33,5414.76,5242.33,5348.34,207940042,0.13
2020-02-06,5353.19,5538.94,5326.21,5515.64,218481718,0.09
2020-02-07,5535.13,5588.77,5472.87,5583.6,226928727,0.1
2020-02-10,5586.95,5662.42,5567.05,5661.56,218068132,0.09
2020-02-11,5656.52,5666.73,5590.89,5623.26,188157880,0.08
2020-02-12,5605.93,5754.26,5602.3,5754.26,202279086,0.07
2020-02-13,5758.92,5782.57,5690.01,5707.53,221916196,0.09
2020-02-14,5696.1,5783.64,5677.79,5727.83,199679954,0.1
2020-02-17,5766.55,5936.48,5766.55,5936.48,228914793,0.13
2020-02-18,5948.65,6072.19,5940.62,6072.19,254099392,0.13
2020-02-19,6058.69,6113.87,6018.05,6018.05,259320330,0.16
2020-02-20,6032.4,6135.35,5979.05,6134.39,248953943,0.1
2020-02-21,6141.79,6278.48,6136.08,6243.48,277767258,0.14
2020-02-24,6254.32,6399.3,6236.09,6380.41,298299515,0.24
2020-02-25,6233.52,6420.35,6096.15,6407.14,348239767,0.18
2020-02-26,6315.33,6388.06,6200.26,6221.84,327093036,0.12
2020-02-27,6254.39,6321.12,6135.95,6232.09,268029217,0.13
2020-02-28,5999.21,6091.69,5870.91,5870.97,284615928,0.2
2020-03-02,5946.83,6143.73,5931.04,6113.41,245865457,0.17
2020-03-03,6225.96,6322.27,6132.71,6195.89,294093197,0.14
2020-03-04,6146.77,6231.64,6101.05,6226.53,254454054,0.16
2020-03-05,6312.43,6327.54,6248.98,6315.83,296079777,0.12
2020-03-06,6236.26,6344.08,6225.7,6296.74,266263127,0.08
2020-03-09,6198.2,6239.25,6049.62,6049.62,287184489,0.08
2020-03-10,5965.36,6206.41,5902.39,6206.41,285396201,0.08
2020-03-11,6219.93,6268.94,6122.91,6122.91,264576806,0.07
2020-03-12,6026.06,6071.62,5938.93,5999.64,219646036,0.08
2020-03-13,5681.59,5999.77,5681.59,5945.46,251191642,0.09
2020-03-16,5999.54,6007.26,5638.39,5657.77,246604652,0.11
2020-03-17,5707.42,5756.2,5436.6,5642.92,207157724,0.21
2020-03-18,5702.17,5804.3,5556.11,5556.11,205114829,0.17
2020-03-19,5552.51,5641.04,5453.04,5617.19,190815762,0.11
2020-03-20,5676.97,5688.95,5574.62,5670.47,172744000,0.08
2020-03-23,5514.93,5575.53,5398.95,5416.57,170338394,0.08
2020-03-24,5522.18,5535.93,5344.42,5517.26,175452306,0.08
2020-03-25,5632.41,5652.43,5589.96,5646.63,182114811,0.09
2020-03-26,5606.63,5666.13,5582.93,5595.43,165999235,0.05
2020-03-27,5659.59,5665.62,5550.54,5553.61,154391841,0.05
2020-03-30,5472.15,5472.15,5362.8,5415.41,159550464,0.08
2020-03-31,5465.37,5479.02,5414.31,5427.13,141809523,0.08
2020-04-01,5413.55,5491.47,5391.54,5403.3,147263583,0.08
2020-04-02,5376.66,5538.6,5367.57,5538.6,145938760,0.05
2020-04-03,5525.77,5558.38,5482.06,5507.12,140577690,0.04
2020-04-07,5605.27,5697.76,5599.82,5695.17,178924142,0.08
2020-04-08,5673.34,5739.3,5661.95,5718.13,183301368,0.04
2020-04-09,5750.89,5802.65,5740.03,5789.26,182524762,0.08
2020-04-10,5787.54,5787.54,5619.7,5637.53,191472399,0.12
2020-04-13,5590.32,5613.41,5542.57,5578.86,139328571,0.08
2020-04-14,5605.91,5692.0,5599.91,5692.0,142344159,0.1
2020-04-15,5689.73,5720.42,5655.22,5657.95,164401928,0.08
2020-04-16,5626.84,5711.72,5617.05,5700.96,156294198,0.06
2020-04-17,5735.9,5764.79,5702.01,5710.05,185552049,0.06
2020-04-20,5722.73,5803.4,5714.32,5803.4,163679969,0.09
2020-04-21,5780.86,5780.86,5711.17,5773.01,175001518,0.06
2020-04-22,5721.53,5826.58,5710.81,5826.56,168439606,0.06
2020-04-23,5841.4,5846.38,5789.1,5789.48,187886351,0.05
2020-04-24,5782.29,5784.11,5654.22,5675.51,181572078,0.07
2020-04-27,5675.57,5699.77,5617.52,5645.66,146874427,0.05
2020-04-28,5641.29,5644.35,5395.57,5561.2,183952128,0.08
2020-04-29,5533.0,5600.76,5524.87,5547.63,143724316,0.04
2020-04-30,5572.57,5695.21,5572.57,5678.17,160186056,0.07
2020-05-06,5636.87,5802.46,5632.03,5802.42,160515351,0.07
2020-05-07,5809.54,5837.33,5787.61,5795.87,162316275,0.04
2020-05-08,5825.74,5886.0,5822.81,5862.77,161392586,0.05
2020-05-11,5892.57,5902.16,5813.67,5851.8,158065336,0.04
2020-05-12,5847.7,5869.59,5780.09,5869.51,141835686,0.06
2020-05-13,5849.46,5923.26,5835.33,5917.03,139578278,0.04
2020-05-14,5889.14,5915.61,5861.78,5863.24,158974226,0.03
2020-05-15,5886.78,5924.77,5859.9,5889.98,155187827,0.04
2020-05-18,5905.92,5916.71,5841.72,5860.04,175785976,0.04
2020-05-19,5896.15,5936.66,5886.9,5936.6,151779169,0.06
2020-05-20,5928.47,5928.47,5844.58,5865.84,161717837,0.09
2020-05-21,5878.72,5883.78,5780.11,5791.64,152293102,0.07
2020-05-22,5782.62,5782.66,5643.4,5684.0,143844879,0.04
2020-05-25,5674.3,5691.14,5640.28,5671.97,115873608,0.05
2020-05-26,5690.4,5808.55,5690.4,5808.55,125079483,0.06
2020-05-27,5813.98,5817.06,5758.18,5772.08,145944599,0.06
2020-05-28,5769.79,5790.18,5675.49,5758.93,149011881,0.04
2020-05-29,5744.23,5834.62,5732.38,5816.4,146234703,0.04
2020-06-01,5855.33,5996.42,5855.33,5993.79,182804490,0.06
2020-06-02,6012.57,6021.27,5978.77,6002.84,194954803,0.05
2020-06-03,6010.41,6043.1,5987.57,5994.64,192954778,0.06
2020-06-04,6004.46,6016.12,5973.2,6006.76,172027794,0.07
2020-06-05,6009.88,6029.0,5970.15,6015.33,163123246,0.04
2020-06-08,6039.25,6049.86,5993.17,6001.43,157469711,0.06
2020-06-09,6005.84,6042.36,5979.23,6042.34,147305078,0.1
2020-06-10,6033.49,6049.69,6007.98,6049.32,145670200,0.04
2020-06-11,6050.12,6107.34,5999.51,6027.41,161281052,0.11
2020-06-12,5901.07,6058.77,5888.23,6031.17,158717942,0.05
2020-06-15,6031.09,6106.45,6028.94,6028.96,169084772,0.1
2020-06-16,6076.6,6151.69,6064.26,6151.69,160014620,0.07
2020-06-17,6160.2,6178.14,6124.22,6178.14,173539704,0.08
2020-06-18,6168.05,6168.24,6121.07,6149.29,162112225,0.09
2020-06-19,6147.88,6198.05,6140.52,6187.11,152205993,0.11
2020-06-22,6204.5,6246.05,6204.5,6228.02,160944755,0.05
2020-06-23,6229.65,6245.15,6196.69,6238.9,152363809,0.1
2020-06-24,6242.56,6258.83,6210.97,6227.57,144540470,0.05
2020-06-29,6214.88,6233.27,6190.41,6211.38,143407567,0.04
2020-06-30,6239.61,6330.09,6236.64,6319.56,144583785,0.04
2020-07-01,6341.54,6357.1,6267.14,6339.37,176108739,0.06
2020-07-02,6341.95,6416.96,6316.96,6413.95,208171937,0.07
2020-07-03,6424.09,6479.25,6397.51,6478.35,221048097,0.11
2020-07-06,6516.92,6732.62,6516.92,6726.0,304890186,0.12
2020-07-07,6784.82,6917.54,6711.31,6817.87,331205125,0.1
2020-07-08,6817.83,6974.0,6769.21,6974.0,303883026,0.08
2020-07-09,6976.72,7187.76,6972.0,7182.18,344438868,0.17
2020-07-10,7161.62,7238.38,7105.76,7150.42,316909079,0.12
2020-07-13,7179.97,7403.09,7179.97,7403.09,315544264,0.13
2020-07-14,7412.27,7447.51,7201.49,7344.99,334328131,0.15
2020-07-15,7355.56,7368.0,7096.58,7131.46,307301020,0.11
2020-07-16,7130.04,7165.77,6748.5,6758.14,280755484,0.1
2020-07-17,6759.1,6885.85,6690.45,6772.53,208176425,0.11
2020-07-20,6851.32,7003.67,6789.31,7003.67,219450621,0.1
2020-07-21,7026.98,7067.32,6977.47,7058.79,217536563,0.07
2020-07-22,7050.4,7181.19,7020.55,7125.57,228498916,0.07
2020-07-23,7068.4,7130.45,6921.19,7119.67,244783429,0.07
2020-07-24,7098.51,7133.7,6766.51,6784.63,265481766,0.08
2020-07-27,6807.98,6839.83,6717.32,6786.53,191464458,0.06
2020-07-28,6835.56,6886.44,6796.82,6857.94,184867891,0.07
2020-07-29,6843.84,7060.53,6816.31,7060.53,204312742,0.07
2020-07-30,7082.72,7107.48,7029.02,7048.98,234198735,0.06
2020-07-31,7030.31,7143.59,6997.63,7141.59,232331249,0.07
2020-08-03,7204.17,7373.36,7193.07,7373.34,273951455,0.08
2020-08-04,7398.99,7406.26,7296.12,7326.19,276232100,0.15
2020-08-05,7340.55,7442.39,7284.67,7427.19,246411105,0.07
2020-08-06,7425.55,7457.16,7309.36,7432.77,254526748,0.11
2020-08-07,7407.68,7417.09,7209.94,7339.81,243946171,0.14
2020-08-10,7319.54,7414.1,7288.75,7358.86,225892915,0.08
2020-08-11,7358.73,7377.82,7203.79,7213.45,229927964,0.08
2020-08-12,7176.89,7196.28,6932.3,7092.36,210726323,0.07
2020-08-13,7112.34,7158.95,7076.78,7113.93,191269926,0.05
2020-08-14,7103.07,7183.96,7058.54,7183.96,175757775,0.05
2020-08-17,7206.38,7339.69,7194.12,7339.69,207192412,0.09
2020-08-18,7348.42,7422.14,7339.89,7410.24,215555412,0.07
2020-08-19,7397.88,7397.88,7248.89,7256.13,216784392,0.06
2020-08-20,7196.35,7257.01,7126.04,7151.26,183396772,0.05
